EXPERIMENT	ISLAND	SPECIES	COUNT	RUN_TIME	HABITAT	DISTANCE	SIZE	TAXON	MIGRAT_RATE	MORTALITY
diversity	Isle of Leary	sp02	2	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp03	0	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp04	1	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp05	1	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp06	1	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp07	3	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp08	0	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp09	1	200	desert	70	256	Birds	2	0.05
diversity	Isle of Leary	sp10	1	200	desert	70	256	Birds	2	0.05
diversity	Shannon Rock	sp01	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp02	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp03	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp04	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp05	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp06	1	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp07	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp08	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp09	0	200	desert	110	128	Reptiles	2	0.05
diversity	Shannon Rock	sp10	1	200	desert	110	128	Reptiles	2	0.05
diversity	Isle of Leary	sp01	2	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp02	1	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp03	1	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp04	0	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp05	1	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp06	2	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp07	2	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp08	0	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp09	1	200	desert	70	256	Reptiles	2	0.05
diversity	Isle of Leary	sp10	0	200	desert	70	256	Reptiles	2	0.05
diversity	Shannon Rock	sp01	0	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp02	1	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp03	1	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp04	0	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp05	0	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp06	0	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp07	1	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp08	0	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp09	1	200	desert	110	128	Mammals	2	0.05
diversity	Shannon Rock	sp10	0	200	desert	110	128	Mammals	2	0.05
diversity	Isle of Leary	sp01	1	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp02	1	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp03	0	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp04	2	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp05	1	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp06	0	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp07	1	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp08	0	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp09	1	200	desert	70	256	Mammals	2	0.05
diversity	Isle of Leary	sp10	1	200	desert	70	256	Mammals	2	0.05
distance	Shannon Rock	sp01	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	0	0	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	0	0	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	0	0	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	0	0	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	0	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	0	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	1	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	0	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	0	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	1	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	0	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	0	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	0	10	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	0	10	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	1	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	0	10	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	0	10	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	0	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	0	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	1	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	1	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	0	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	0	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	0	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	0	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	0	25	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	0	25	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	1	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	0	25	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	0	25	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	0	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	0	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	0	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	1	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	0	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	0	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	0	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	1	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	0	50	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	1	50	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	1	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	2	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	0	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	0	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	0	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	0	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	0	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	10	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	0	50	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	0	50	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	0	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	2	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	1	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	1	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	1	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	2	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	1	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	1	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	1	100	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	1	100	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	1	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	0	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	1	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	0	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	0	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	0	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	0	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	0	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	0	100	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	1	100	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	0	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	0	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	0	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	0	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	1	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	2	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	1	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	0	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	4	250	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	1	250	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	1	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	0	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	1	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	1	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	1	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	1	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	1	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	0	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	1	250	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	0	250	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	0	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	1	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	0	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	1	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	1	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	0	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	0	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	1	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	1	500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	0	500	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	2	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	2	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	2	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	1	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	1	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	1	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	1	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	1	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	2	500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	3	500	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	1	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	3	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	1	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	0	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	0	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	2	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	3	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	0	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	1	1000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	2	1000	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	1	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	0	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	3	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	1	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	0	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	2	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	5	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	3	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	1	1000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	2	1000	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	3	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	0	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	0	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	1	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	0	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	1	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	1	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	0	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	3	1500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	1	1500	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	2	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	2	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	0	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	0	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	2	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	1	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	1	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	1	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	1	1500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	0	1500	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	1	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	2	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	3	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	0	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	2	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	4	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	1	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	0	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	1	2500	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	2	2500	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	0	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	2	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	2	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	2	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	0	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	2	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	0	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	2	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	1	2500	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	0	2500	tropical	350	160	Arthropods	2	0.05
distance	Shannon Rock	sp01	0	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp02	1	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp03	1	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp04	1	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp05	0	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp06	0	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp07	0	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp08	2	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp09	0	5000	tropical	10	160	Arthropods	2	0.05
distance	Shannon Rock	sp10	3	5000	tropical	10	160	Arthropods	2	0.05
distance	Isle of Leary	sp01	2	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp02	0	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp03	1	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp04	1	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp05	4	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp06	1	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp07	2	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp08	2	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp09	1	5000	tropical	350	160	Arthropods	2	0.05
distance	Isle of Leary	sp10	1	5000	tropical	350	160	Arthropods	2	0.05
area	Shannon Rock	sp01	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	0	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	0	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	0	0	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	0	0	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	1	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	10	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	10	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	0	10	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	0	10	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	1	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	0	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	1	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	25	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	25	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	1	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	0	25	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	0	25	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	1	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	1	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	50	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp10	0	50	tropical	50	64	Arthropods	2	0.05
area	Isle of Leary	sp01	0	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp02	0	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp03	0	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp04	0	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp05	1	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp06	0	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp07	1	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp08	0	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp09	1	50	tropical	50	256	Arthropods	2	0.05
area	Isle of Leary	sp10	1	50	tropical	50	256	Arthropods	2	0.05
area	Shannon Rock	sp01	0	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp02	0	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp03	1	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp04	0	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp05	0	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp06	0	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp07	1	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp08	0	100	tropical	50	64	Arthropods	2	0.05
area	Shannon Rock	sp09	0	100	tropical	50	64	Arthropods	2	0.05
